,date,unit_id,chalet_id,chalet_title,code,final_price,booking_count,rating,city,neighborhood
3427,2022-08-31,15863,10419,شقة بغرفة نوم وصاله ,75237,200,1,7.0,الرياض,حي المونسية
3428,2022-09-01,15863,10419,شقة بغرفة نوم وصاله ,75237,200,1,7.0,الرياض,حي المونسية
3429,2022-08-25,15916,10477,شقة لتجربة سكن بتصميم أنيق وحديث,65550,850,4,9.6,الرياض,حي الصحافة
3430,2022-08-31,15916,10477,شقة لتجربة سكن بتصميم أنيق وحديث,65550,650,4,9.6,الرياض,حي الصحافة
3431,2022-09-01,15916,10477,شقة لتجربة سكن بتصميم أنيق وحديث,65550,850,4,9.6,الرياض,حي الصحافة
3432,2022-08-25,15918,10479,شاليه بجلسة وطاولة بلياردو  ,33356,1400,0,8.6,الرياض,حي الرمال
3433,2022-08-27,15918,10479,شاليه بجلسة وطاولة بلياردو  ,33356,1300,1,8.6,الرياض,حي الرمال
3434,2022-08-31,15919,10481,شقة بغرفتين نوم انترنت ,81893,520,0,6.9,الرياض,حي اليرموك
3435,2022-09-01,15919,10481,شقة بغرفتين نوم انترنت ,81893,450,0,6.9,الرياض,حي اليرموك
3436,2022-08-25,15928,10493,شقة بغرفتين نوم ودخول ذاتي,52781,489,0,9.4,الرياض,حي القيروان
3437,2022-08-27,15928,10493,شقة بغرفتين نوم ودخول ذاتي,52781,489,0,9.4,الرياض,حي القيروان
3438,2022-08-25,15932,10497,شقة بتصميم مودرن ,22279,1292,0,9.8,الرياض,حي الندى
3439,2022-08-31,15932,10497,شقة بتصميم مودرن ,22279,1019,0,9.8,الرياض,حي الندى
3440,2022-09-01,15932,10497,شقة بتصميم مودرن ,22279,1520,0,9.8,الرياض,حي الندى
3441,2022-08-25,15948,10518,شقة بغرفة نوم ودخول ذاتي,53286,790,0,9.7,الرياض,حي العارض
3442,2022-08-27,15948,10518,شقة بغرفة نوم ودخول ذاتي,53286,490,0,9.7,الرياض,حي العارض
3443,2022-08-31,15948,10518,شقة بغرفة نوم ودخول ذاتي,53286,390,0,9.7,الرياض,حي العارض
3444,2022-08-25,15967,8247,شقة بغرفة نوم ودخول ذاتي,35936,340,0,8.3,الرياض,حي العليا
3445,2022-08-31,15967,8247,شقة بغرفة نوم ودخول ذاتي,35936,340,0,8.3,الرياض,حي العليا
3446,2022-09-01,15967,8247,شقة بغرفة نوم ودخول ذاتي,35936,340,0,8.3,الرياض,حي العليا
3447,2022-08-31,15980,10539,شقة أنيقة بغرفة نوم بدخول ذاتي,49037,399,10,9.6,الرياض,حي اليرموك
3448,2022-09-01,15980,10539,شقة أنيقة بغرفة نوم بدخول ذاتي,49037,499,10,9.6,الرياض,حي اليرموك
3449,2022-08-27,15985,10550,شقة بغرفتين نوم ودخول ذاتي,52045,300,5,10.0,الرياض,حي الياسمين
3450,2022-08-31,15985,10550,شقة بغرفتين نوم ودخول ذاتي,52045,300,7,10.0,الرياض,حي الياسمين
3451,2022-08-27,16006,10551,شقة بغرفة نوم وصالة ,50624,2900,0,9.9,الرياض,حي العليا
3452,2022-08-31,16006,10551,شقة بغرفة نوم وصالة ,50624,2600,0,9.9,الرياض,حي العليا
3453,2022-09-01,16006,10551,شقة بغرفة نوم وصالة ,50624,2900,0,9.9,الرياض,حي العليا
3454,2022-08-25,16050,10566,استراحة بمجلس ومسطح اخضر ,31725,800,0,0.0,الرياض,حي عريض
3455,2022-08-27,16050,10566,استراحة بمجلس ومسطح اخضر ,31725,800,0,0.0,الرياض,حي عريض
3456,2022-08-27,16057,10575,شقة بغرفتين نوم و صالة جلوس,17454,450,1,10.0,الرياض,حي النرجس
3457,2022-08-31,16057,10575,شقة بغرفتين نوم و صالة جلوس,17454,400,0,10.0,الرياض,حي النرجس
3458,2022-09-01,16057,10575,شقة بغرفتين نوم و صالة جلوس,17454,450,0,10.0,الرياض,حي النرجس
3459,2022-08-27,16062,10575,شقة بغرفة نوم و صالة جلوس,88655,300,0,10.0,الرياض,حي النرجس
3460,2022-08-25,16063,10575,شقة بغرفة نوم و صالة جلوس,53182,300,0,10.0,الرياض,حي النرجس
3461,2022-08-27,16069,10583,استوديو بسرير ماستر ودخول ذاتي ,60811,600,0,9.8,الرياض,حي العليا
3462,2022-08-31,16069,10583,استوديو بسرير ماستر ودخول ذاتي ,60811,600,0,9.8,الرياض,حي العليا
3463,2022-08-27,16071,10583,شقة بصاله ودخول ذاتي ,31086,1200,0,9.8,الرياض,حي العليا
3464,2022-08-31,16071,10583,شقة بصاله ودخول ذاتي ,31086,1200,0,9.8,الرياض,حي العليا
3465,2022-09-01,16071,10583,شقة بصاله ودخول ذاتي ,31086,1200,0,9.8,الرياض,حي العليا
3466,2022-08-25,16072,10583,استوديو بسرير ماستر ودخول ذاتي,54051,600,0,9.8,الرياض,حي العليا
3467,2022-08-27,16072,10583,استوديو بسرير ماستر ودخول ذاتي,54051,600,0,9.8,الرياض,حي العليا
3468,2022-08-31,16072,10583,استوديو بسرير ماستر ودخول ذاتي,54051,600,0,9.8,الرياض,حي العليا
3469,2022-09-01,16072,10583,استوديو بسرير ماستر ودخول ذاتي,54051,600,0,9.8,الرياض,حي العليا
3470,2022-08-27,16156,10646,شاليه بصالة داخلية ومسبح  ,4127,949,12,9.4,الرياض,حي الرمال
3471,2022-08-31,16156,10646,شاليه بصالة داخلية ومسبح  ,4127,849,4,9.4,الرياض,حي الرمال
3472,2022-09-01,16156,10646,شاليه بصالة داخلية ومسبح  ,4127,1299,7,9.4,الرياض,حي الرمال
3473,2022-08-25,16167,10646,شاليه بجلسة مطلة على المسبح,60587,1299,8,9.4,الرياض,حي الرمال
3474,2022-08-27,16167,10646,شاليه بجلسة مطلة على المسبح,60587,949,10,9.4,الرياض,حي الرمال
3475,2022-08-31,16167,10646,شاليه بجلسة مطلة على المسبح,60587,849,6,9.4,الرياض,حي الرمال
3476,2022-09-01,16167,10646,شاليه بجلسة مطلة على المسبح,60587,1299,6,9.4,الرياض,حي الرمال
3477,2022-08-25,16168,10646,شاليه بمسبح خارجي وجلسة,22872,1299,7,9.4,الرياض,حي الرمال
3478,2022-08-27,16168,10646,شاليه بمسبح خارجي وجلسة,22872,949,8,9.4,الرياض,حي الرمال
3479,2022-08-31,16168,10646,شاليه بمسبح خارجي وجلسة,22872,849,7,9.4,الرياض,حي الرمال
3480,2022-09-01,16168,10646,شاليه بمسبح خارجي وجلسة,22872,1299,7,9.4,الرياض,حي الرمال
3481,2022-08-25,16169,10646,شاليه بجلسة خارجيه ومسطح اخضر,53649,1299,9,9.4,الرياض,حي الرمال
3482,2022-08-27,16169,10646,شاليه بجلسة خارجيه ومسطح اخضر,53649,949,9,9.4,الرياض,حي الرمال
3483,2022-08-31,16169,10646,شاليه بجلسة خارجيه ومسطح اخضر,53649,849,6,9.4,الرياض,حي الرمال
3484,2022-09-01,16169,10646,شاليه بجلسة خارجيه ومسطح اخضر,53649,1299,9,9.4,الرياض,حي الرمال
3485,2022-08-31,16218,10673,استراحة بمسبح وبروجكتر,18580,3500,0,10.0,الرياض,الدرعية
3486,2022-09-01,16218,10673,استراحة بمسبح وبروجكتر,18580,7000,0,10.0,الرياض,الدرعية
3487,2022-08-27,16232,10681,شاليه بجلسة مطلة على المسبح,58859,700,2,8.6,الرياض,الدرعية
3488,2022-09-01,16232,10681,شاليه بجلسة مطلة على المسبح,58859,850,1,8.6,الرياض,الدرعية
3489,2022-08-31,16254,10659,غرفة بسرير ماستر وجلسه جانبيه ,738,350,2,9.1,الرياض,حي المربع
3490,2022-09-01,16254,10659,غرفة بسرير ماستر وجلسه جانبيه ,738,450,2,9.1,الرياض,حي المربع
3491,2022-08-25,16259,10659,غرفة بسرير ماستر وجلسه بإطلاله,20051,450,1,9.0,الرياض,حي المربع
3492,2022-08-27,16259,10659,غرفة بسرير ماستر وجلسه بإطلاله,20051,450,1,9.0,الرياض,حي المربع
3493,2022-08-31,16259,10659,غرفة بسرير ماستر وجلسه بإطلاله,20051,350,1,9.1,الرياض,حي المربع
3494,2022-08-31,16260,10659,غرفة بسرير ماستر وجلسه بإطلاله,50718,350,1,9.1,الرياض,حي المربع
3495,2022-09-01,16260,10659,غرفة بسرير ماستر وجلسه بإطلاله,50718,450,1,9.1,الرياض,حي المربع
3496,2022-08-25,16269,10659,شقه بغرفتين نوم,63411,800,0,9.0,الرياض,حي المربع
3497,2022-08-27,16269,10659,شقه بغرفتين نوم,63411,800,0,9.0,الرياض,حي المربع
3498,2022-08-31,16269,10659,شقه بغرفتين نوم,63411,700,0,9.1,الرياض,حي المربع
3499,2022-08-27,16271,10659,شقه بغرفتين نوم,52646,800,0,9.0,الرياض,حي المربع
3500,2022-08-31,16271,10659,شقه بغرفتين نوم,52646,700,0,9.1,الرياض,حي المربع
3501,2022-09-01,16271,10659,شقه بغرفتين نوم,52646,800,0,9.1,الرياض,حي المربع
3502,2022-08-25,16272,10659,شقه بغرفتين نوم,79534,800,0,9.0,الرياض,حي المربع
3503,2022-09-01,16272,10659,شقه بغرفتين نوم,79534,800,0,9.1,الرياض,حي المربع
3504,2022-08-25,16274,10659,غرفة بسريرين وجلسه جانبيه ,26155,475,0,9.0,الرياض,حي المربع
3505,2022-08-27,16274,10659,غرفة بسريرين وجلسه جانبيه ,26155,475,0,9.0,الرياض,حي المربع
3506,2022-08-31,16274,10659,غرفة بسريرين وجلسه جانبيه ,26155,400,0,9.1,الرياض,حي المربع
3507,2022-09-01,16274,10659,غرفة بسريرين وجلسه جانبيه ,26155,475,0,9.1,الرياض,حي المربع
3508,2022-08-25,16275,10659,غرفة بسريرين وجلسه جانبيه,1371,475,0,9.0,الرياض,حي المربع
3509,2022-08-27,16275,10659,غرفة بسريرين وجلسه جانبيه,1371,475,0,9.0,الرياض,حي المربع
3510,2022-08-31,16275,10659,غرفة بسريرين وجلسه جانبيه,1371,400,0,9.1,الرياض,حي المربع
3511,2022-09-01,16275,10659,غرفة بسريرين وجلسه جانبيه,1371,475,0,9.1,الرياض,حي المربع
3512,2022-08-25,16276,10659,غرفة بسريرين وجلسه جانبيه,11067,475,0,9.0,الرياض,حي المربع
3513,2022-08-27,16276,10659,غرفة بسريرين وجلسه جانبيه,11067,475,0,9.0,الرياض,حي المربع
3514,2022-08-31,16276,10659,غرفة بسريرين وجلسه جانبيه,11067,400,0,9.1,الرياض,حي المربع
3515,2022-09-01,16276,10659,غرفة بسريرين وجلسه جانبيه,11067,475,0,9.1,الرياض,حي المربع
3516,2022-08-25,16289,10696,استراحة بجلسة خارجية و ملعب ,5319,1200,0,10.0,الرياض,قصور أل مقبل
3517,2022-08-27,16289,10696,استراحة بجلسة خارجية و ملعب ,5319,1000,0,10.0,الرياض,قصور أل مقبل
3518,2022-08-31,16289,10696,استراحة بجلسة خارجية و ملعب ,5319,1000,0,10.0,الرياض,قصور أل مقبل
3519,2022-09-01,16289,10696,استراحة بجلسة خارجية و ملعب ,5319,1200,0,10.0,الرياض,قصور أل مقبل
3520,2022-08-31,16297,10705,شاليه بإضاءات وإطلاله على حديقه,77047,750,0,5.8,الرياض,حي الرمال
3521,2022-09-01,16297,10705,شاليه بإضاءات وإطلاله على حديقه,77047,1400,0,5.8,الرياض,حي الرمال
3522,2022-08-27,16309,4145,شاليه بجناح فاخر مطل على المسبح,42347,1350,2,9.6,الرياض,حي العزيزية
3523,2022-08-25,16313,10718,استديو بسرير ماستر وجلسه جانبيه,75718,299,0,9.0,الرياض,حي المصيف
3524,2022-08-27,16313,10718,استديو بسرير ماستر وجلسه جانبيه,75718,249,0,9.0,الرياض,حي المصيف
3525,2022-09-01,16313,10718,استديو بسرير ماستر وجلسه جانبيه,75718,299,2,9.0,الرياض,حي المصيف
3526,2022-08-25,16315,10718,استديو بسرير ماستر ودخول ذاتي,43741,299,1,9.0,الرياض,حي المصيف
3527,2022-08-31,16315,10718,استديو بسرير ماستر ودخول ذاتي,43741,249,0,9.0,الرياض,حي المصيف
3528,2022-09-01,16315,10718,استديو بسرير ماستر ودخول ذاتي,43741,299,0,9.0,الرياض,حي المصيف
3529,2022-08-25,16335,10736,شقة بصاله وإطلاله على المدينه,69909,2000,0,0.0,الرياض,حي الصحافة
3530,2022-08-25,16350,10722,شاليه بجلسة مطلة على المسبح,14311,400,2,7.3,الرياض,حي ديراب
3531,2022-08-27,16350,10722,شاليه بجلسة مطلة على المسبح,14311,400,2,7.3,الرياض,حي ديراب
3532,2022-08-31,16350,10722,شاليه بجلسة مطلة على المسبح,14311,350,2,6.9,الرياض,حي ديراب
3533,2022-09-01,16350,10722,شاليه بجلسة مطلة على المسبح,14311,400,2,6.9,الرياض,حي ديراب
3534,2022-08-27,16399,10594,شقة بغرفتين نوم ودخول ذاتي,11640,800,2,9.1,الرياض,حي الملقا
3535,2022-09-01,16399,10594,شقة بغرفتين نوم ودخول ذاتي,11640,1100,1,9.1,الرياض,حي الملقا
3536,2022-08-25,16400,10720,استراحة بملعب كرة قدم وبيت شعر,69144,1330,0,9.6,الرياض,حي الحمراء
3537,2022-08-27,16400,10720,استراحة بملعب كرة قدم وبيت شعر,69144,1330,0,9.6,الرياض,حي الحمراء
3538,2022-09-01,16400,10720,استراحة بملعب كرة قدم وبيت شعر,69144,1330,1,9.4,الرياض,حي الحمراء
3539,2022-08-27,16413,10786,مزرعه بإطلاله على الحديقه ومسبح ,74515,5000,1,9.3,الرياض,حي الجبيلة
3540,2022-08-31,16413,10786,مزرعه بإطلاله على الحديقه ومسبح ,74515,4000,0,8.4,الرياض,حي الجبيلة
3541,2022-09-01,16413,10786,مزرعه بإطلاله على الحديقه ومسبح ,74515,5000,0,8.4,الرياض,حي الجبيلة
3542,2022-08-25,16431,10799,شقة بغرفة نوم وغرفه جلوس,92779,199,0,7.6,الرياض,حي اشبيلية
3543,2022-08-31,16431,10799,شقة بغرفة نوم وغرفه جلوس,92779,199,0,7.7,الرياض,حي اشبيلية
3544,2022-09-01,16431,10799,شقة بغرفة نوم وغرفه جلوس,92779,199,0,7.7,الرياض,حي اشبيلية
3545,2022-08-25,16436,10804,شاليه بمسبح خارجي وركن شواء  ,66472,750,6,5.3,الرياض,حي المهدية
3546,2022-08-27,16436,10804,شاليه بمسبح خارجي وركن شواء  ,66472,550,6,5.3,الرياض,حي المهدية
3547,2022-08-31,16436,10804,شاليه بمسبح خارجي وركن شواء  ,66472,550,7,5.3,الرياض,حي المهدية
3548,2022-09-01,16436,10804,شاليه بمسبح خارجي وركن شواء  ,66472,750,7,5.3,الرياض,حي المهدية
3549,2022-08-27,16455,10822,شقة بدخول ذاتي وبلكونه ,75113,890,0,9.3,الرياض,حي الملقا
3550,2022-08-31,16455,10822,شقة بدخول ذاتي وبلكونه ,75113,890,1,9.3,الرياض,حي الملقا
3551,2022-08-25,16476,10848,استراحة جلسه خارجيه والعاب اطفال,31927,4000,0,10.0,الرياض,حي بنبان
3552,2022-08-27,16476,10848,استراحة جلسه خارجيه والعاب اطفال,31927,3000,0,10.0,الرياض,حي بنبان
3553,2022-08-31,16476,10848,استراحة جلسه خارجيه والعاب اطفال,31927,2500,0,10.0,الرياض,حي بنبان
3554,2022-09-01,16476,10848,استراحة جلسه خارجيه والعاب اطفال,31927,4000,0,10.0,الرياض,حي بنبان
3555,2022-08-25,16488,10854,شقة بصالة ودخول ذاتي,33375,510,3,9.6,الرياض,حي العقيق
3556,2022-08-27,16488,10854,شقة بصالة ودخول ذاتي,33375,382,4,9.6,الرياض,حي العقيق
3557,2022-08-31,16488,10854,شقة بصالة ودخول ذاتي,33375,382,4,9.5,الرياض,حي العقيق
3558,2022-08-31,16493,10858,شقة بدخول ذاتي وسينما ,70609,373,3,8.0,الرياض,حي العقيق
3559,2022-08-25,16495,10860,استراحة مع أسطبل خيل وخيمة ,87185,1600,0,0.0,الرياض,حي الجنادرية
3560,2022-08-27,16495,10860,استراحة مع أسطبل خيل وخيمة ,87185,1500,0,0.0,الرياض,حي الجنادرية
3561,2022-09-01,16495,10860,استراحة مع أسطبل خيل وخيمة ,87185,1600,1,0.0,الرياض,حي الجنادرية
3562,2022-08-25,16497,10862,شقة بصالة جميلة وغرفتين نوم,95669,720,0,9.1,الرياض,حي الملقا
3563,2022-08-31,16497,10862,شقة بصالة جميلة وغرفتين نوم,95669,650,0,9.1,الرياض,حي الملقا
3564,2022-09-01,16497,10862,شقة بصالة جميلة وغرفتين نوم,95669,720,0,9.1,الرياض,حي الملقا
3565,2022-08-25,16545,10903,شقة ببلكونة لتجربة مميزة ,41354,389,2,9.4,الرياض,حي الياسمين
3566,2022-08-27,16545,10903,شقة ببلكونة لتجربة مميزة ,41354,389,2,9.4,الرياض,حي الياسمين
3567,2022-09-01,16545,10903,شقة ببلكونة لتجربة مميزة ,41354,389,0,9.4,الرياض,حي الياسمين
3568,2022-08-25,16557,10919,استراحة بمسطح اخضر,59031,3500,0,9.5,الرياض,حي ديراب
3569,2022-09-01,16557,10919,استراحة بمسطح اخضر,59031,3500,0,9.5,الرياض,حي ديراب
3570,2022-08-25,16575,10804,شاليه بألعاب مائيه وجلسه خارجيه ,66368,750,5,5.3,الرياض,حي المهدية
3571,2022-08-27,16575,10804,شاليه بألعاب مائيه وجلسه خارجيه ,66368,550,6,5.3,الرياض,حي المهدية
3572,2022-08-31,16575,10804,شاليه بألعاب مائيه وجلسه خارجيه ,66368,550,9,5.3,الرياض,حي المهدية
3573,2022-08-25,16599,8188,شاليه بصاله مطله على الحديقه ,46314,1500,0,9.3,الرياض,حي الرمال
3574,2022-08-27,16599,8188,شاليه بصاله مطله على الحديقه ,46314,1500,0,9.3,الرياض,حي الرمال
3575,2022-09-01,16599,8188,شاليه بصاله مطله على الحديقه ,46314,1050,0,9.3,الرياض,حي الرمال
3576,2022-08-27,16602,8188,شاليه بجلسه خارجيه على مسطح اخضر,68744,1200,0,9.3,الرياض,حي الرمال
3577,2022-08-31,16602,8188,شاليه بجلسه خارجيه على مسطح اخضر,68744,700,0,9.3,الرياض,حي الرمال
3578,2022-09-01,16602,8188,شاليه بجلسه خارجيه على مسطح اخضر,68744,840,0,9.3,الرياض,حي الرمال
3579,2022-08-25,16622,10989,شالية بمسبح  وجلسة خارجية ,7512,2000,0,10.0,الرياض,ديراب 
3580,2022-08-27,16622,10989,شالية بمسبح  وجلسة خارجية ,7512,2000,0,10.0,الرياض,ديراب 
3581,2022-08-31,16622,10989,شالية بمسبح  وجلسة خارجية ,7512,1500,0,10.0,الرياض,ديراب 
3582,2022-08-25,16627,10990,شقة بغرفة نوم ودخول ذاتي ,80807,1900,0,10.0,الرياض,حي الصحافة
3583,2022-08-27,16627,10990,شقة بغرفة نوم ودخول ذاتي ,80807,1850,0,10.0,الرياض,حي الصحافة
3584,2022-08-31,16627,10990,شقة بغرفة نوم ودخول ذاتي ,80807,1850,0,10.0,الرياض,حي الصحافة
3585,2022-09-01,16627,10990,شقة بغرفة نوم ودخول ذاتي ,80807,1900,0,10.0,الرياض,حي الصحافة
3586,2022-08-31,16649,11019,شقة بغرفتين نوم وصاله ,94987,300,0,6.6,الرياض,حي طويق
3587,2022-08-25,16650,11020,شاليه بجلسة مطلة على المسبح,75584,800,0,7.5,الرياض,العوالي (نمار)
3588,2022-09-01,16650,11020,شاليه بجلسة مطلة على المسبح,75584,800,0,7.5,الرياض,العوالي (نمار)
3589,2022-08-27,16651,11021,كوخ بجلسة خارجيه ومسبح خارجي,89256,700,10,8.1,الرياض,حي الرمال
3590,2022-09-01,16651,11021,كوخ بجلسة خارجيه ومسبح خارجي,89256,800,4,8.1,الرياض,حي الرمال
3591,2022-08-25,16655,11021,شاليه بجلسه مطله على مسطح اخضر,49280,800,7,8.1,الرياض,حي الرمال
3592,2022-08-27,16655,11021,شاليه بجلسه مطله على مسطح اخضر,49280,700,7,8.1,الرياض,حي الرمال
3593,2022-09-01,16655,11021,شاليه بجلسه مطله على مسطح اخضر,49280,800,7,8.1,الرياض,حي الرمال
3594,2022-08-25,16660,11020,شاليه بركن شواء ,80088,800,1,7.5,الرياض,العوالي (نمار)
3595,2022-08-31,16660,11020,شاليه بركن شواء ,80088,500,0,7.5,الرياض,العوالي (نمار)
3596,2022-09-01,16660,11020,شاليه بركن شواء ,80088,800,0,7.5,الرياض,العوالي (نمار)
3597,2022-08-31,16661,11021,شاليه بملحق خارجي,2440,650,5,8.1,الرياض,حي الرمال
3598,2022-08-25,16662,11021,شاليه بجلسه مطله على ألعاب مائيه,67219,900,6,8.1,الرياض,حي الرمال
3599,2022-08-31,16662,11021,شاليه بجلسه مطله على ألعاب مائيه,67219,650,2,8.1,الرياض,حي الرمال
3600,2022-09-01,16662,11021,شاليه بجلسه مطله على ألعاب مائيه,67219,900,3,8.1,الرياض,حي الرمال
3601,2022-08-27,16663,11021,شاليه بجلسه مطله على مسطح اخضر,15740,950,6,8.1,الرياض,حي الرمال
3602,2022-08-31,16663,11021,شاليه بجلسه مطله على مسطح اخضر,15740,950,2,8.1,الرياض,حي الرمال
3603,2022-08-25,16666,11027,استراحة بمسطح اخضر ومسبح,75306,1550,0,0.0,الرياض,العمارية
3604,2022-08-27,16666,11027,استراحة بمسطح اخضر ومسبح,75306,1350,0,0.0,الرياض,العمارية
3605,2022-08-31,16666,11027,استراحة بمسطح اخضر ومسبح,75306,1350,0,0.0,الرياض,العمارية
3606,2022-09-01,16666,11027,استراحة بمسطح اخضر ومسبح,75306,1550,0,0.0,الرياض,العمارية
3607,2022-08-31,16669,11032,شقة تمنحك الهدوء بأثاثها المريح,24191,299,5,8.8,الرياض,حي المصيف
3608,2022-09-01,16669,11032,شقة تمنحك الهدوء بأثاثها المريح,24191,349,5,8.8,الرياض,حي المصيف
3609,2022-08-27,16683,11044,ديوانيه بمجلس شعبي ,42827,200,0,9.9,الرياض,حي ظهرة لبن
3610,2022-09-01,16683,11044,ديوانيه بمجلس شعبي ,42827,200,0,9.9,الرياض,حي ظهرة لبن
3611,2022-08-25,16701,11071,شاليه بجلسه خارجيه على المسبح ,77947,4500,2,9.1,الرياض,العمارية
3612,2022-09-01,16701,11071,شاليه بجلسه خارجيه على المسبح ,77947,4000,1,8.6,الرياض,العمارية
3613,2022-08-27,16718,11095,شاليه بمجلس مودرن وبلكونه ,82504,1400,0,3.3,الرياض,حي الرمال
3614,2022-08-31,16718,11095,شاليه بمجلس مودرن وبلكونه ,82504,1400,0,3.3,الرياض,حي الرمال
3615,2022-09-01,16718,11095,شاليه بمجلس مودرن وبلكونه ,82504,1550,0,3.3,الرياض,حي الرمال
3616,2022-08-25,16729,11102,شقة بتصميم انيق و موقع مميز,63310,900,0,10.0,الرياض,حي حطين
3617,2022-08-31,16729,11102,شقة بتصميم انيق و موقع مميز,63310,670,0,10.0,الرياض,حي حطين
3618,2022-08-25,16732,11105,شاليه بجلسة خارجية وألعاب أطفال ,30506,1100,0,5.8,الرياض,حي الرمال
3619,2022-08-31,16732,11105,شاليه بجلسة خارجية وألعاب أطفال ,30506,950,0,5.8,الرياض,حي الرمال
3620,2022-09-01,16732,11105,شاليه بجلسة خارجية وألعاب أطفال ,30506,1100,0,5.8,الرياض,حي الرمال
3621,2022-08-25,16733,11105,شاليه بجلسة مطلة على المسبح ,44834,1100,0,5.8,الرياض,حي الرمال
3622,2022-08-31,16733,11105,شاليه بجلسة مطلة على المسبح ,44834,950,0,5.8,الرياض,حي الرمال
3623,2022-09-01,16733,11105,شاليه بجلسة مطلة على المسبح ,44834,1100,0,5.8,الرياض,حي الرمال
3624,2022-08-25,16734,11105,شاليه بجلسة خارجية ومسطح اخضر ,75680,1100,0,5.8,الرياض,حي الرمال
3625,2022-08-27,16734,11105,شاليه بجلسة خارجية ومسطح اخضر ,75680,950,0,5.8,الرياض,حي الرمال
3626,2022-09-01,16734,11105,شاليه بجلسة خارجية ومسطح اخضر ,75680,1100,0,5.8,الرياض,حي الرمال
3627,2022-08-25,16759,11136,استراحة بصاله و جلسه خارجيه ,46213,618,0,7.5,الرياض,الدرعية
3628,2022-08-27,16759,11136,استراحة بصاله و جلسه خارجيه ,46213,618,0,7.5,الرياض,الدرعية
3629,2022-08-31,16759,11136,استراحة بصاله و جلسه خارجيه ,46213,518,0,7.5,الرياض,الدرعية
3630,2022-09-01,16759,11136,استراحة بصاله و جلسه خارجيه ,46213,618,0,7.5,الرياض,الدرعية
3631,2022-08-25,16770,11151,ملعب كره قدم وملحق خارجي,24717,800,0,7.5,الرياض,حي الرمال
3632,2022-08-27,16770,11151,ملعب كره قدم وملحق خارجي,24717,800,1,7.5,الرياض,حي الرمال
3633,2022-08-31,16770,11151,ملعب كره قدم وملحق خارجي,24717,750,0,7.5,الرياض,حي الرمال
3634,2022-09-01,16770,11151,ملعب كره قدم وملحق خارجي,24717,800,0,7.5,الرياض,حي الرمال
3635,2022-08-27,16776,11158,شقة بغرفتين نوم وغرفة جلوس ,51686,1300,0,0.0,الرياض,حي العقيق
3636,2022-08-31,16776,11158,شقة بغرفتين نوم وغرفة جلوس ,51686,1000,0,9.5,الرياض,حي العقيق
3637,2022-09-01,16776,11158,شقة بغرفتين نوم وغرفة جلوس ,51686,1300,0,9.5,الرياض,حي العقيق
3638,2022-08-25,16785,11165,مخيم بجلسه خارجيه وبيت شعر ,97593,500,0,0.0,الرياض,حي الخير
3639,2022-08-27,16785,11165,مخيم بجلسه خارجيه وبيت شعر ,97593,350,0,0.0,الرياض,حي الخير
3640,2022-08-31,16785,11165,مخيم بجلسه خارجيه وبيت شعر ,97593,350,0,0.0,الرياض,حي الخير
3641,2022-09-01,16785,11165,مخيم بجلسه خارجيه وبيت شعر ,97593,500,0,0.0,الرياض,حي الخير
3642,2022-08-27,16788,11171,شاليه ببيت شعر ومسبح خارجي ,66291,2500,0,6.5,الرياض,حي العارض
3643,2022-08-31,16788,11171,شاليه ببيت شعر ومسبح خارجي ,66291,2500,1,6.5,الرياض,حي العارض
3644,2022-09-01,16788,11171,شاليه ببيت شعر ومسبح خارجي ,66291,3000,1,6.5,الرياض,حي العارض
3645,2022-08-25,16811,11171,شاليه بمسبح وركن شواء ,62700,1500,0,6.5,الرياض,حي العارض
3646,2022-08-31,16811,11171,شاليه بمسبح وركن شواء ,62700,1200,3,6.5,الرياض,حي العارض
3647,2022-09-01,16811,11171,شاليه بمسبح وركن شواء ,62700,1500,3,6.5,الرياض,حي العارض
3648,2022-08-25,16812,11171,شاليه بمسبح وألعاب مائية ,82447,1500,0,6.5,الرياض,حي العارض
3649,2022-08-31,16812,11171,شاليه بمسبح وألعاب مائية ,82447,1200,1,6.5,الرياض,حي العارض
3650,2022-09-01,16812,11171,شاليه بمسبح وألعاب مائية ,82447,1500,1,6.5,الرياض,حي العارض
3651,2022-08-25,16820,11206,شقة بدخول ذاتي وبلكونه,83267,1360,0,9.8,الرياض,حي الملقا
3652,2022-08-27,16820,11206,شقة بدخول ذاتي وبلكونه,83267,1400,0,9.8,الرياض,حي الملقا
3653,2022-09-01,16820,11206,شقة بدخول ذاتي وبلكونه,83267,1600,0,9.8,الرياض,حي الملقا
3654,2022-08-25,16822,11207,شاليه بجلسه مطله على مسبح بألعاب,7067,1280,9,9.5,الرياض,حي العارض
3655,2022-08-27,16822,11207,شاليه بجلسه مطله على مسبح بألعاب,7067,1180,9,9.5,الرياض,حي العارض
3656,2022-08-31,16822,11207,شاليه بجلسه مطله على مسبح بألعاب,7067,980,6,9.5,الرياض,حي العارض
3657,2022-08-25,16825,11207,شاليه بجلسة مطلة على المسبح,872,1480,12,9.5,الرياض,حي العارض
3658,2022-09-01,16825,11207,شاليه بجلسة مطلة على المسبح,872,1480,6,9.5,الرياض,حي العارض
3659,2022-08-25,16826,11207,شاليه بجلسة خارجيه وركن شواء,60112,1280,6,9.5,الرياض,حي العارض
3660,2022-08-27,16826,11207,شاليه بجلسة خارجيه وركن شواء,60112,1180,6,9.5,الرياض,حي العارض
